"latitude";"longitude";"BiomasaPromedio"
-8640900;130950;161.01
-8640450;130950;160.936
-8640000;130950;160.723
-8639550;130950;160.388
-8639100;130950;159.958
-8638650;130950;159.435
-8638200;130950;158.817
-8637750;130950;158.106
-8637300;130950;157.302
-8636850;130950;156.398
-8636400;130950;155.353
-8635950;130950;154.136
-8635500;130950;152.795
-8635050;130950;151.38
-8634600;130950;149.916
-8634150;130950;148.409
-8633700;130950;146.857
-8633250;130950;145.268
-8632800;130950;143.659
-8632350;130950;142.062
-8631900;130950;140.512
-8631450;130950;139.052
-8631000;130950;137.681
-8630550;130950;136.406
-8630100;130950;135.239
-8629650;130950;134.19
-8629200;130950;133.261
-8628750;130950;132.458
-8628300;130950;131.792
-8627850;130950;131.275
-8627400;130950;130.913
-8626950;130950;130.695
-8626500;130950;130.596
-8626050;130950;130.592
-8625600;130950;130.674
-8625150;130950;130.855
-8624700;130950;131.169
-8624250;130950;131.661
-8623800;130950;132.396
-8623350;130950;133.474
-8622900;130950;135.052
-8622450;130950;136.914
-8622000;130950;138.945
-8621550;130950;141.113
-8621100;130950;143.409
-8620650;130950;145.822
-8620200;130950;148.295
-8619750;130950;150.76
-8619300;130950;153.157
-8618850;130950;155.429
-8618400;130950;157.548
-8617950;130950;159.525
-8617500;130950;161.396
-8617050;130950;163.193
-8616600;130950;164.922
-8616150;130950;166.557
-8615700;130950;168.002
-8615250;130950;169.146
-8614800;130950;170.023
-8614350;130950;170.702
-8613900;130950;171.231
-8613450;130950;171.648
-8613000;130950;171.978
-8612550;130950;172.24
-8612100;130950;172.446
-8611650;130950;172.598
-8611200;130950;172.698
-8610750;130950;172.734
-8610300;130950;172.612
-8609850;130950;172.054
-8609400;130950;171.093
-8608950;130950;170.052
-8608500;130950;169.053
-8608050;130950;168.225
-8607600;130950;167.881
-8607150;130950;167.655
-8606700;130950;167.456
-8606250;130950;167.286
-8605800;130950;167.154
-8605350;130950;167.07
-8604900;130950;167.048
-8604450;130950;167.104
-8604000;130950;167.253
-8603550;130950;167.507
-8603100;130950;167.868
-8602650;130950;168.326
-8602200;130950;168.863
-8601750;130950;169.461
-8601300;130950;170.103
-8600850;130950;170.777
-8600400;130950;171.473
-8599950;130950;172.182
-8599500;130950;172.896
-8599050;130950;173.6
-8598600;130950;174.276
-8598150;130950;174.899
-8597700;130950;175.453
-8597250;130950;175.943
-8596800;130950;176.349
-8596350;130950;176.671
-8595900;130950;176.926
-8595450;130950;177.135
-8595000;130950;177.32
-8594550;130950;177.498
-8594100;130950;177.682
-8593650;130950;177.881
-8593200;130950;178.104
-8592750;130950;178.364
-8592300;130950;178.672
-8591850;130950;179.037
-8591400;130950;179.456
-8590950;130950;179.916
-8590500;130950;180.386
-8590050;130950;180.837
-8589600;130950;181.317
-8589150;130950;181.91
-8588700;130950;182.712
-8588250;130950;183.665
-8587800;130950;184.734
-8587350;130950;185.903
-8586900;130950;187.149
-8586450;130950;188.385
-8586000;130950;189.233
-8585550;130950;189.709
-8585100;130950;190.11
-8584650;130950;190.539
-8584200;130950;190.998
-8583750;130950;191.479
-8583300;130950;191.974
-8582850;130950;192.484
-8582400;130950;193.011
-8581950;130950;193.561
-8741250;130500;206.694
-8740800;130500;206.654
-8740350;130500;206.612
-8739900;130500;206.567
-8739450;130500;206.521
-8739000;130500;206.472
-8738550;130500;206.423
-8738100;130500;206.382
-8737650;130500;206.368
-8737200;130500;206.428
-8736750;130500;206.606
-8736300;130500;206.875
-8735850;130500;207.197
-8735400;130500;207.556
-8734950;130500;207.939
-8734500;130500;208.332
-8734050;130500;208.724
-8733600;130500;209.107
-8733150;130500;209.475
-8732700;130500;209.824
-8732250;130500;210.158
-8731800;130500;210.484
-8731350;130500;210.799
-8730900;130500;211.095
-8730450;130500;211.366
-8730000;130500;211.584
-8729550;130500;211.671
-8729100;130500;211.709
-8728650;130500;211.735
-8728200;130500;211.76
-8727750;130500;211.788
-8727300;130500;211.822
-8726850;130500;211.864
-8726400;130500;211.915
-8725950;130500;211.979
-8725500;130500;212.057
-8725050;130500;212.129
-8724600;130500;212.064
-8724150;130500;211.846
-8723700;130500;211.673
-8723250;130500;211.6
-8722800;130500;211.612
-8722350;130500;211.677
-8721900;130500;211.763
-8721450;130500;211.845
-8721000;130500;211.93
-8720550;130500;212.025
-8720100;130500;212.132
-8719650;130500;212.25
-8719200;130500;212.376
-8718750;130500;212.508
-8718300;130500;212.647
-8717850;130500;212.79
-8717400;130500;212.939
-8716950;130500;213.089
-8716500;130500;213.229
-8716050;130500;213.333
-8715600;130500;213.376
-8715150;130500;213.362
-8714700;130500;213.214
-8714250;130500;213.057
-8713800;130500;212.928
-8713350;130500;212.846
-8712900;130500;212.839
-8712450;130500;212.969
-8712000;130500;213.288
-8711550;130500;213.758
-8711100;130500;214.327
-8710650;130500;214.974
-8710200;130500;215.696
-8709750;130500;216.483
-8709300;130500;217.287
-8708850;130500;217.962
-8708400;130500;218.348
-8707950;130500;218.513
-8707500;130500;218.519
-8707050;130500;218.31
-8706600;130500;217.983
-8706150;130500;217.585
-8705700;130500;217.127
-8705250;130500;216.62
-8704800;130500;216.069
-8704350;130500;215.484
-8703900;130500;214.872
-8703450;130500;214.24
-8703000;130500;213.601
-8702550;130500;212.972
-8702100;130500;212.388
-8701650;130500;211.892
-8701200;130500;211.508
-8700750;130500;211.21
-8700300;130500;210.95
-8699850;130500;210.685
-8699400;130500;210.305
-8698950;130500;209.347
-8698500;130500;208.247
-8698050;130500;207.117
-8697600;130500;205.968
-8697150;130500;204.81
-8696700;130500;203.65
-8696250;130500;202.499
-8695800;130500;201.37
-8695350;130500;200.277
-8694900;130500;199.242
-8694450;130500;198.279
-8694000;130500;197.381
-8693550;130500;196.539
-8693100;130500;195.771
-8692650;130500;195.152
-8692200;130500;194.61
-8691750;130500;194.122
-8691300;130500;193.691
-8690850;130500;193.326
-8690400;130500;193.026
-8689950;130500;192.759
-8689500;130500;192.406
-8689050;130500;191.84
-8688600;130500;191.191
-8688150;130500;190.597
-8687700;130500;190.105
-8687250;130500;189.723
-8686800;130500;189.444
-8686350;130500;189.242
-8685900;130500;189.077
-8685450;130500;188.901
-8685000;130500;188.68
-8684550;130500;188.41
-8684100;130500;188.112
-8683650;130500;187.805
-8683200;130500;187.502
-8682750;130500;187.205
-8682300;130500;186.909
-8681850;130500;186.604
-8681400;130500;186.282
-8680950;130500;185.933
-8680500;130500;185.59
-8680050;130500;185.46
-8679600;130500;185.333
-8679150;130500;185.173
-8678700;130500;184.991
-8678250;130500;184.765
-8677800;130500;184.467
-8677350;130500;184.086
-8676900;130500;183.622
-8676450;130500;183.083
-8676000;130500;182.479
-8675550;130500;181.828
-8675100;130500;181.148
-8674650;130500;180.465
-8674200;130500;179.806
-8673750;130500;179.213
-8673300;130500;178.733
-8672850;130500;178.4
-8672400;130500;178.203
-8671950;130500;178.137
-8671500;130500;178.254
-8671050;130500;178.665
-8670600;130500;179.431
-8670150;130500;180.412
-8669700;130500;181.456
-8669250;130500;182.501
-8668800;130500;183.526
-8668350;130500;184.53
-8667900;130500;185.515
-8667450;130500;186.482
-8667000;130500;187.415
-8666550;130500;188.316
-8666100;130500;189.263
-8665650;130500;190.323
-8665200;130500;191.491
-8664750;130500;192.727
-8664300;130500;193.985
-8663850;130500;195.208
-8663400;130500;196.335
-8662950;130500;197.327
-8662500;130500;198.193
-8662050;130500;198.959
-8661600;130500;199.603
-8661150;130500;199.887
-8660700;130500;199.573
-8660250;130500;199.018
-8659800;130500;198.377
-8659350;130500;197.671
-8658900;130500;196.895
-8658450;130500;196.023
-8658000;130500;195.01
-8657550;130500;193.831
-8657100;130500;192.529
-8656650;130500;191.174
-8656200;130500;189.819
-8655750;130500;188.489
-8655300;130500;187.189
-8654850;130500;185.91
-8654400;130500;184.638
-8653950;130500;183.347
-8653500;130500;181.959
-8653050;130500;180.527
-8652600;130500;179.06
-8652150;130500;177.555
-8651700;130500;176.011
-8651250;130500;174.434
-8650800;130500;172.834
-8650350;130500;171.222
-8649900;130500;169.614
-8649450;130500;168.033
-8649000;130500;166.509
-8648550;130500;165.085
-8648100;130500;163.794
-8647650;130500;162.673
-8647200;130500;161.797
-8646750;130500;161.084
-8646300;130500;160.495
-8645850;130500;160.023
-8645400;130500;159.769
-8644950;130500;159.705
-8644500;130500;159.784
-8644050;130500;159.987
-8643600;130500;160.251
-8643150;130500;160.478
-8642700;130500;160.695
-8642250;130500;160.901
-8641800;130500;161.067
-8641350;130500;161.164
-8640900;130500;161.165
-8640450;130500;161.053
-8640000;130500;160.825
-8639550;130500;160.489
-8639100;130500;160.056
-8638650;130500;159.532
-8638200;130500;158.918
-8637750;130500;158.213
-8637300;130500;157.423
-8636850;130500;156.546
-8636400;130500;155.528
-8635950;130500;154.218
-8635500;130500;152.788
-8635050;130500;151.31
-8634600;130500;149.798
-8634150;130500;148.266
-8633700;130500;146.71
-8633250;130500;145.136
-8632800;130500;143.563
-8632350;130500;142.02
-8631900;130500;140.53
-8631450;130500;139.115
-8631000;130500;137.782
-8630550;130500;136.54
-8630100;130500;135.395
-8629650;130500;134.349
-8629200;130500;133.401
-8628750;130500;132.564
-8628300;130500;131.857
-8627850;130500;131.309
-8627400;130500;130.943
-8626950;130500;130.733
-8626500;130500;130.642
-8626050;130500;130.634
-8625600;130500;130.685
-8625150;130500;130.829
-8624700;130500;131.114
-8624250;130500;131.588
-8623800;130500;132.298
-8623350;130500;133.323
-8622900;130500;134.909
-8622450;130500;136.758
-8622000;130500;138.769
-8621550;130500;140.911
-8621100;130500;143.163
-8620650;130500;145.501
-8620200;130500;147.882
-8619750;130500;150.253
-8619300;130500;152.567
-8618850;130500;154.784
-8618400;130500;156.883
-8617950;130500;158.87
-8617500;130500;160.765
-8617050;130500;162.589
-8616600;130500;164.345
-8616150;130500;166.008
-8615700;130500;167.511
-8615250;130500;168.769
-8614800;130500;169.733
-8614350;130500;170.443
-8613900;130500;170.973
-8613450;130500;171.384
-8613000;130500;171.711
-8612550;130500;171.973
-8612100;130500;172.179
-8611650;130500;172.331
-8611200;130500;172.429
-8610750;130500;172.462
-8610300;130500;172.344
-8609850;130500;171.677
-8609400;130500;170.761
-8608950;130500;169.746
-8608500;130500;168.786
-8608050;130500;168.17
-8607600;130500;167.811
-8607150;130500;167.572
-8606700;130500;167.379
-8606250;130500;167.217
-8605800;130500;167.088
-8605350;130500;167.001
-8604900;130500;166.971
-8604450;130500;167.018
-8604000;130500;167.171
-8603550;130500;167.451
-8603100;130500;167.86
-8602650;130500;168.383
-8602200;130500;168.992
-8601750;130500;169.659
-8601300;130500;170.365
-8600850;130500;171.098
-8600400;130500;171.852
-8599950;130500;172.623
-8599500;130500;173.406
-8599050;130500;174.195
-8598600;130500;174.98
-8598150;130500;175.732
-8597700;130500;176.379
-8597250;130500;176.849
-8596800;130500;177.188
-8596350;130500;177.449
-8595900;130500;177.646
-8595450;130500;177.8
-8595000;130500;177.936
-8594550;130500;178.071
-8594100;130500;178.216
-8593650;130500;178.375
-8593200;130500;178.554
-8592750;130500;178.762
-8592300;130500;179.004
-8591850;130500;179.285
-8591400;130500;179.602
-8590950;130500;179.947
-8590500;130500;180.3
-8590050;130500;180.655
-8589600;130500;181.028
-8589150;130500;181.491
-8588700;130500;182.226
-8588250;130500;183.099
-8587800;130500;184.078
-8587350;130500;185.172
-8586900;130500;186.36
-8586450;130500;187.558
-8586000;130500;188.604
-8585550;130500;189.169
-8585100;130500;189.651
-8584650;130500;190.151
-8584200;130500;190.671
-8583750;130500;191.196
-8583300;130500;191.713
-8582850;130500;192.234
-8582400;130500;192.777
-8740350;130050;206.491
-8739900;130050;206.434
-8739450;130050;206.372
-8739000;130050;206.306
-8738550;130050;206.235
-8738100;130050;206.161
-8737650;130050;206.095
-8737200;130050;206.098
-8736750;130050;206.331
-8736300;130050;206.654
-8735850;130050;207.005
-8735400;130050;207.377
-8734950;130050;207.762
-8734500;130050;208.153
-8734050;130050;208.542
-8733600;130050;208.919
-8733150;130050;209.274
-8732700;130050;209.598
-8732250;130050;209.898
-8731800;130050;210.197
-8731350;130050;210.492
-8730900;130050;210.772
-8730450;130050;211.034
-8730000;130050;211.254
-8729550;130050;211.318
-8729100;130050;211.343
-8728650;130050;211.361
-8728200;130050;211.38
-8727750;130050;211.402
-8727300;130050;211.431
-8726850;130050;211.47
-8726400;130050;211.519
